gene bait_usage
PRPF6 6
THTPA 1
LRRTM1 1
NFKBIA 18
TRIM49C 1
ASTE1 2
JDP2 4
RRAD 2
PLCE1 1
ZNF417 4
TNFRSF1B 4
NOSTRIN 4
LRRC36 2
SIAH1 10
NSUN7 1
TAF2 2
PACS2 1
AVP 2
IDS 2
SLC38A9 3
RMDN2 3
ZNRD2 4
STON2 2
VPS37C 3
POLR1C 4
ALG10 1
ANKS3 1
SERPINB8 1
GSPT1 2
ELAVL4 1
ENTPD7 1
GPHA2 1
RNF5 7
SOCS1 6
ELN 3
MAPK9 11
TLR8 1
ZNF329 2
ADGRF4 1
TCP11L2 2
TSC22D4 3
EIF6 3
VAT1L 1
CWF19L2 3
NUBP1 1
SP8 1
GCM2 4
TLE3 2
TUBA8 1
ZNF684 1
NXT1 3
MRPL16 1
BBS10 1
STIL 3
SYNE2 6
HAUS4 3
SPINT2 1
GABRE 1
IGSF11 1
ADAM15 7
ZNF26 1
TRADD 8
COA5 2
TEC 6
IL13RA2 5
DPY19L2 1
NFATC1 5
IRX6 1
MICALL2 2
POU4F3 1
ACSF2 4
CYRIB 3
CSNK1G2 5
PPIAL4G 1
CCL23 2
TOB2 4
DCUN1D2 1
ATP1B3 2
ELOA2 1
FARP1 2
OPTN 20
SMO 2
PCGF5 6
FBLN1 1
NOTCH2NLC 1
COQ6 2
RNF141 1
DNAAF4 6
HOOK1 4
HERC3 2
ZNF333 1
POLR2C 4
RTL10 2
MTMR8 3
RCC1 5
DHX9 7
DNTTIP1 3
RRAGA 5
ZNF766 1
POP5 3
VXN 1
CCL28 4
EBI3 2
DDIT4 5
SSX1 2
TSSC4 3
ZNF479 1
TTC9C 2
ARHGEF40 4
SKI 6
SCAI 1
BARHL2 2
NOL4L-DT 1
FOXI1 3
PHC3 3
MKRN3 5
ROM1 1
SSBP3 2
DKC1 5
TMEM183A 2
PLXNB1 5
SAP18 4
EGLN2 1
OGN 2
ABCD3 2
SLC39A7 2
CAMLG 5
BCL9 2
GUCA2A 1
FUS 15
KCNG1 1
AMT 1
GPR55 1
EPO 2
RELT 1
KLHDC4 3
SPDEF 1
CGB3 2
LRCH1 4
TLL1 1
TBC1D23 3
SDS 1
CADM3 1
NMT1 3
NLRP12 2
TTI2 3
NDUFS4 1
ITPRIPL1 3
CSTA 1
THAP4 3
ZNF768 1
SH2D4A 8
FOXF2 1
C6orf226 4
PFKFB3 2
BATF 5
C5AR2 3
PRAME 3
FAM214A 1
PPP1R8 7
GALNT5 1
RAET1E 2
PCBP3 2
C19orf54 2
SIX1 7
MAGEE1 3
RRP8 3
CCDC12 1
TIMM21 2
SEPTIN2 8
WFIKKN1 2
NOL4 3
KCNK16 2
HSD17B3 1
CXCR3 3
TGFB1I1 2
SERINC1 3
NEU2 4
PAQR6 1
MIEF2 6
UTP14C 2
ZDHHC5 2
MKRN1 1
H3-3B 10
OTOP3 1
PPP6C 9
APLP2 3
RBCK1 11
KDM6B 2
CDKN1B 21
SKP2 17
TRIM68 1
OR5K2 1
KCNB2 1
ARHGAP12 4
MYL2 4
CYGB 3
GOSR1 1
PIWIL4 3
INTS9 2
SGTB 3
ARL14 2
LIG4 8
ARRDC2 1
YJU2B 4
NAT8 1
ASAH1 3
BEX1 2
SORCS3 2
TRAPPC6A 3
GLMN 2
MRPL57 1
ODF2L 2
XPOT 1
TIGAR 1
CALN1 2
WNK1 2
MIOS 1
STRN3 5
ATP6 1
GCH1 2
SCARB1 3
CLMP 3
TMEM14C 3
PRDM16 2
RAB37 1
TIMMDC1 4
LPCAT4 1
DDX19A 3
CWC25 1
CABP4 3
CCDC40 2
ERLIN1 2
IGF2BP3 1
ASGR1 3
PRKCZ 11
ZNF384 2
PIM3 2
ATP6V1G1 3
ASMTL 2
NOL3 4
CNN2 1
NGF 1
PTGER2 1
DAP 1
AK9 2
KICS2 1
NAT1 1
MARCHF2 3
ATXN2L 3
PRKCD 17
PRAM1 3
ZSCAN5A 3
DNAJB4 1
SLC25A5 1
MSTN 1
ZNF155 2
SMYD3 4
ZNF704 1
CDK5RAP3 5
PRKAR2A 5
PCDHA2 1
RPL18 1
SEMA6A 1
STING1 12
COMP 4
EPHB4 2
EIF3A 5
TNFSF13 1
MIB2 1
SF3B2 6
AMACR 1
LRRC28 1
CNOT6L 5
AMOT 8
MYBPH 1
CLC 2
NACA 2
TRIM72 2
TBXT 1
RNF20 5
PALLD 1
LARGE1 1
IFT80 1
PTPN12 8
THEM5 1
MBLAC1 1
ITM2B 7
BEND6 1
LYG2 2
FZD5 2
ZP1 1
SH3BGRL3 1
TMEM11 6
P2RX7 3
TMEM255B 2
PHGDH 1
HYI 1
RTCB 1
SARM1 3
CDC14A 1
GMDS 3
MLANA 2
SNAP23 6
CFAP410 3
MOBP 3
FBXO17 3
RAB26 1
NOP58 3
MSANTD3 1
CD160 3
AGO3 7
PES1 3
FH 1
LYZ 1
NAB1 1
DDX58 22
SFPQ 9
FUT9 2
SRMS 3
TRAPPC4 1
FZR1 7
ZSCAN25 1
RHOF 2
ZNF263 2
KLHL12 4
IL22RA1 4
RAB17 3
RSRC1 3
HCK 22
PPIG 3
PRSS45P 1
RPE 3
CTSL 3
NTAQ1 9
ROBO2 1
MTMR11 1
CASQ2 1
PPP4C 6
H2AC16 1
WNT3A 4
CMTM3 1
HSPG2 3
CSGALNACT1 2
CASP2 8
ZNF414 3
CCDC86 1
NEGR1 2
NLRP7 1
MRPL47 1
LMNB2 1
UNC45B 1
PSTPIP2 1
CMTM8 2
GPC6 1
PIERCE1 3
FAS 21
NCR2 4
PRDM7 2
TCP11L1 2
ADAMTS1 2
MIF 7
KLRC4-KLRK1 4
GSAP 1
FAM162A 2
PRMT6 3
DCTD 3
TUBG2 2
HTT 17
KRTAP4-2 3
BACE2 2
SATB1 5
CDKN2D 4
NGDN 2
IL15RA 1
CENPK 2
UCHL1 6
MRPL10 2
NOD1 6
TRAPPC5 3
ATF4 11
CTBP1 13
NAPG 1
NFAM1 2
MTMR3 3
ACIN1 3
TFF2 1
KLHL2 3
ZNF256 1
TRIM32 10
LRIF1 5
PBLD 3
RPS6KL1 2
ABCG4 2
PKIB 1
TINAGL1 4
THYN1 2
MTERF4 2
GTF3C3 3
IL17RD 1
MCM3AP 2
MYL10 1
TMEM101 1
THBS1 3
GSDMD 4
TBC1D13 1
ASB9 6
SLC6A3 5
EPHX2 1
FAM98B 1
PER1 4
CKS2 3
METAP1 1
CNOT10 1
THNSL2 1
ARL4A 2
RAB5C 6
OR14I1 1
ZNF776 1
HSD17B2 1
MOGS 1
PUM1 1
DBF4B 4
COQ8A 7
FRMD5 3
NAT10 2
ZBTB47 1
ESR1 70
TJAP1 1
DDX41 5
CATSPER4 1
GOLPH3L 4
TERT 9
DCAF5 2
CYB5B 1
CBLN4 1
CSRP1 1
MED23 3
PPIB 7
ENTREP1 5
RARS1 3
EIF4A2 5
OR6C1 1
IFIT2 2
AMELY 1
CHGA 1
CLEC7A 3
CYP11A1 1
RFFL 2
HES4 2
AFF1 2
NSG1 2
LACTB 3
F2R 3
RPS15 1
KIF24 4
DPYSL4 2
TMEFF2 2
NR4A1 11
NELFE 9
MIP 1
KRTAP10-1 1
TMEM167A 1
CAMKV 3
CYP1B1 2
TAF3 1
ZNF569 3
DNAJC2 1
RBM5 5
TRMT10A 1
HGS 11
ARHGAP20 1
DGUOK 1
SERF2 2
ZNF669 2
AP3S1 1
VSTM4 1
FECH 2
CNTFR 4
EDN1 2
HOXA9 3
TRPS1 1
SNX10 3
TOR1AIP1 5
UBTD2 3
IMPA2 3
ACAD11 1
INKA1 1
TRAPPC13 2
GNAT2 1
POLG2 2
CCDC34 1
RNF32 2
OCIAD1 2
SLC16A4 1
XCR1 1
NAA40 1
SOCS5 2
DOK7 1
TTC8 6
RAPGEF3 2
KRTAP10-5 3
PRG3 1
PIGU 1
PGAM1 2
MPO 3
USF2 2
HMOX1 3
DSC1 1
AKR1C4 1
FAM180B 1
ECHDC2 1
ELMOD3 2
FAM218A 2
OSBPL11 1
HSPB11 4
TFF3 2
SHKBP1 2
ATP5F1C 3
RFPL4B 1
MED28 7
TIGD4 3
FAM72D 1
CUL9 2
ATF2 16
COL7A1 1
STAT2 7
CREBBP 31
C1orf105 2
RANBP3 2
EPHB1 2
NUDCD3 2
CLCC1 2
TECR 2
PSAT1 2
ODF3 1
SNTB1 2
MYOM1 2
FBXO44 3
AMFR 9
SPINK4 2
CDHR5 2
FAAP24 4
AP4M1 1
CDKN2AIPNL 3
ZNF319 1
GINS4 2
POLR3GL 5
ARHGEF11 5
KRI1 2
CASTOR3P 1
DBN1 9
SYNE4 3
GPR18 1
TNKS1BP1 2
MPPE1 2
CSN2 3
SNRPD1 6
TMEM185A 1
MYEOV 2
LIMCH1 1
NPC2 2
ZNF711 2
TMEM100 3
VCAN 1
METTL6 1
PPIL1 5
NCALD 2
DDB1 14
SRARP 1
TBC1D20 1
TBR1 1
FOXN4 1
HHLA3 3
EIF3B 8
ARPC5L 2
ARHGAP1 2
MACROD1 5
HTR3E 2
GRIN2C 2
SPAG11B 1
MAX 13
CRYBA1 3
FBP1 7
POLR2L 2
NONO 6
ACSBG2 1
EYA2 4
EPSTI1 1
PTDSS1 1
MYL3 1
NAA30 1
CPM 1
AHCYL2 1
FBXO28 7
HSFX2 2
CHUK 16
ACADVL 1
FOXP3 15
ADAM21 2
STRIP2 1
MYL7 2
OXCT2 2
STAT5B 5
FRMD7 1
TPRA1 2
BORCS5 2
TSPAN10 1
STK26 9
RAD9A 3
PPP2R3C 3
FAM78A 1
HPS4 1
AKR1B15 1
AKAP12 2
C2orf76 1
RNLS 2
CETN3 8
MBOAT1 1
IFT43 3
SIX2 2
IRF7 2
SIK2 2
RIPOR2 2
RPL22 3
GGA1 13
DGKB 1
LBHD1 1
TAF9 7
PNMA1 6
GAREM1 2
COG1 1
EIF4E3 2
LDB3 1
HSPBAP1 4
RAB30 2
MSL3 3
IP6K1 1
ANKRA2 2
PPP1R3D 2
BDKRB1 2
MTA1 11
GAD2 2
FOXJ2 1
PXK 2
BIRC7 5
CFAP97 1
DYNLL2 3
CCL21 6
RNASEH2A 1
JOSD1 4
SEC61A2 1
RHBDD1 2
SIN3A 10
SLAMF8 1
ZNF71 2
BRD4 9
LYPD3 1
SLC38A2 2
ABCF2 1
CCDC74A 1
SOWAHC 1
ZSCAN32 4
SEC16A 3
GUCY1B1 1
RHOBTB3 3
EEF2KMT 3
SYT11 5
HDAC11 2
PSMC6 4
CLPSL2 1
FAM228A 1
DSP 3
RETREG3 1
VAX2 2
DUSP6 4
ELMOD1 1
ADIPOR1 4
IL10 4
MTPAP 1
RREB1 2
GUSB 1
DHX34 1
SDHAF3 2
ADD2 1
MAD2L1BP 8
SPANXN2 1
PKM 5
ADRB2 13
CRISP3 1
COMMD6 6
NCOR1 10
AQP2 2
POLR2F 1
ISM2 1
PBRM1 4
PPY 1
UBA5 4
NR2C2 6
GTF2A1 6
ERO1B 2
CACNA1I 1
MPG 6
CSNK1D 9
FBF1 3
TMEM126B 1
HUS1 4
FAM133A 2
RAP1GAP 1
SMYD2 2
CAMKK1 4
SLC39A1 1
KRT2 4
KIF2B 1
SLC39A14 1
BRD1 5
POC1B 3
ZNF276 3
ALDH1L2 1
PRSS37 1
MAPRE3 8
STK36 3
RORC 2
PADI6 1
CFHR2 2
ZBTB42 2
ZNF461 1
RBM14 3
TEX37 2
CST9L 2
RNF150 1
IRF1 4
TAFA3 1
ARID5A 4
ZNF556 3
ENOX2 1
BCL2L13 3
KPNA5 1
KPNA7 1
GPR25 2
ITGA6 2
AKT2 11
POLR1B 2
RASL10A 1
GMPR2 2
NGLY1 3
RESF1 1
IQCF1 1
FLNA 14
PEX11A 2
SKA1 4
CCDC198 4
STX8 4
SNCA 23
HUNK 1
SULT1C2 1
BMX 10
PUS7L 2
RGS2 9
PDLIM1 1
ST6GAL1 1
ZNHIT6 1
HCN4 1
PCDHA7 1
CCAR1 5
RAB39A 3
PEX1 2
CPLX3 1
KCTD10 1
HS3ST2 1
AIFM1 7
TH 2
MYO18B 1
FAM110A 4
LNPK 1
BRIP1 7
KLF15 3
FURIN 1
ASPA 5
SELENOF 2
RTN4RL1 2
AKAP14 2
CD300LG 2
MED9 3
TAS2R41 2
CCDC28A 1
MET 18
GPANK1 5
CATSPERD 2
TPX2 5
NANOGP8 1
RNF6 3
FKBP5 2
FAM83G 1
FES 7
OVOL1 1
MCCD1 1
GOPC 4
DDX11 1
RTF2 1
EVA1A 2
ZNF408 8
PHKG2 6
SHCBP1L 1
ASCC3 2
IQCG 1
C5orf49 1
ENKUR 1
FGD3 1
SERPINB2 1
ADCK5 2
ICA1L 2
DRAP1 5
GOLGA2 7
SKIC2 1
WDR53 1
SH3GLB1 6
SKA2 2
ZNF835 1
SERPINA4 1
MAB21L4 1
TDRD9 1
ELL3 3
ZNF784 1
S100A5 1
POLA2 2
ACOX3 1
PLEKHA1 3
UBE2K 12
SH2B1 4
MARF1 1
PLEKHA5 2
TCAF1 4
QDPR 1
OGFOD1 1
GPATCH2 1
ATP6V0B 1
UTP11 2
OTOS 1
TSPAN11 1
NPRL3 5
TEKT3 3
CLN6 3
CROT 1
ZNF714 1
CALCOCO1 2
MGST3 3
RAB8A 8
AKAP7 2
JUNB 9
GADD45A 5
PRPF18 1
IL7R 2
MLN 1
NOTCH2 1
TRIM22 3
NFU1 3
NOCT 1
ZC2HC1C 4
MSS51 1
UTY 1
SNAP47 3
KIF3B 3
PRDM9 1
CITED2 1
DGLUCY 2
RDH5 1
MRGBP 8
S100A8 4
SH3BP1 3
NEK10 1
GCAT 1
RING1 11
RGS20 4
TBL1Y 2
HBG2 2
LDLR 6
LY6G6D 1
VASH1 2
PPP3CA 8
ZFAND4 1
AGMO 1
ITM2C 3
SETD7 5
MAP2 1
SLC35E4 1
FFAR2 1
OXTR 1
DIRAS1 1
THAP11 5
LIN9 3
TRIM33 5
KRBOX4 1
SLU7 4
TDO2 4
TINF2 9
TMEM231 3
ERO1A 4
LRRC45 3
NECAP2 1
BBS2 11
CDIP1 3
NLGN3 5
MTAP 1
FBXO5 3
CD96 1
ANAPC2 2
MEMO1 4
SST 1
WDR11 1
CD4 4
FAM161A 6
MRPS12 1
GJC1 2
IRGQ 1
IFRD2 4
PIANP 2
ANKRD55 3
RGMA 2
TMEM208 1
CST7 2
SMAD6 4
DEFB121 3
PLP2 3
SDC1 1
DUSP19 6
C18orf21 1
ABCF3 4
KRIT1 5
GUK1 1
D2HGDH 1
COA1 1
LHX9 1
ZMYND8 2
WWTR1 10
AKAP5 3
MAPKBP1 2
KRTAP1-5 2
PRRC2A 1
ORAI1 10
TMEM144 1
COLQ 3
WDR26 3
SYNJ1 4
PARP3 2
LEMD1 1
BRAP 3
ZNF138 2
ARL13A 1
RHOH 1
CLDN9 1
MCM7 13
NCK2 18
FAM174A 1
HFE 1
STRAP 6
CD14 2
MEF2D 2
GRAMD1C 1
EZH2 25
NKD2 3
KRTAP4-4 1
ILKAP 2
UNG 2
IFT20 7
RIMBP2 1
PHETA1 2
PGLYRP1 1
MFSD14CP 1
EGFLAM 1
ZFP69B 1
MOXD1 4
NRAP 1
MRPL15 3
ARSG 1
GPAA1 4
KIFC2 1
FOXD4L1 1
APPBP2 1
THSD4 1
ZNF467 1
REEP6 3
RAB36 1
MTOR 23
S100P 6
MLC1 1
BHLHA9 1
U2AF1 9
DELE1 2
IRF4 4
GTF2B 8
PPP1R3C 4
GLRX 2
ABRAXAS2 1
PDE3B 1
RACK1 13
SAP30L 2
GDI1 4
EVC2 1
NCKAP1 2
FAM3A 2
F13A1 1
ARHGEF39 2
MRPL18 2
RSKR 1
SESN1 2
TMEM219 2
TPI1 2
STAB1 1
GOLGA3 1
MMS22L 2
SORCS2 1
GBA1 2
ZNF74 1
ARMCX5 2
ZFP2 3
DDX39A 3
CLPTM1L 1
MRPS23 2
VIP 4
RPL5 1
SNIP1 9
ARL2 5
C5orf24 3
EPGN 2
NEMP1 1
PTPN1 32
GSK3A 8
CXCR5 2
CGRRF1 4
ABHD17A 3
PKP2 7
GLI2 2
TFEB 3
FLAD1 2
C22orf23 2
MASP1 7
NDFIP1 1
HTR2B 4
SEZ6L 1
VARS1 2
CEP162 3
SIGLEC7 2
OPTC 1
TNR 1
PRR20E 2
DGCR6 2
SLC11A2 2
NUDT11 1
C11orf54 5
XPO1 5
FLT3 6
COL4A1 1
CXCR2 7
SEC22C 4
IPP 1
SLC35A5 1
LRPPRC 4
UHMK1 2
UGT1A1 1
MT1M 1
TM9SF4 2
VPS13A 1
MUSK 5
MORC3 2
CCDC88C 1
SMG8 1
SRP68 2
SEC11A 1
NFE2 1
PHACTR2 2
SLC4A4 2
GLA 1
CSNK1G1 4
RNF183 2
MEA1 1
CLIP4 4
LCE2A 2
CDC25B 9
SLC25A18 2
ITGB7 4
TMEM203 1
JMJD6 6
CHURC1 2
FREM2 1
NOP56 2
IL31RA 1
VGLL1 2
CARD11 5
TAPBPL 3
PRC1 5
CDK10 8
SLC9A3R1 12
TRMT2A 2
JMJD1C 3
UCK2 2
DYNLL1 8
INSL3 1
SARAF 3
KIF26A 2
TTC26 2
TRRAP 4
GFM2 1
JARID2 3
ARHGAP11A 1
NEBL 5
CHCHD7 2
C11orf42 1
NRIP2 2
WASF2 4
EXOC1 7
ANKRD37 1
SUN5 1
PLCXD3 1
ZDHHC19 1
ZNF280A 1
CHRM1 2
VRK2 9
RPLP1 1
USP43 2
SLC25A22 1
SH3GL3 9
SYTL5 2
CANX 6
SRP14 1
RAB12 1
SH3GL2 14
ALDOA 7
PSMB3 5
ZNF426 2
CTNND1 8
EED 10
PLIN3 4
NTNG2 1
TBC1D14 2
TNNI2 1
MSC 1
NPSR1 1
CEP63 5
SIRT3 6
PYGL 3
THG1L 2
COPRS 1
MMRN1 1
PRAG1 2
HSF2 5
RNF41 4
AK4 1
MNAT1 5
DCAF11 4
CEBPZ 3
CCT3 6
DEF6 3
LINC02908 1
ZNF423 2
B4GALT2 1
PSMF1 5
ARHGAP23 1
OBSL1 1
RHOG 1
SNRPF 6
RHBDF1 1
RRP12 1
HSPE1 1
C1QC 3
CYBB 1
ALYREF 6
FOXM1 6
PADI4 3
SERTAD4 1
ERN1 8
PLPPR2 2
TNP2 2
SCAF11 1
MSRB1 3
WDR55 2
LIMS1 8
PDE1C 1
MNS1 3
KRT83 3
IMPDH2 4
SLK 1
C4orf17 1
MYH13 1
SCGB2A2 1
SPATS2L 1
HDAC4 13
COLEC11 5
TBCD 1
GPR50 1
MOCS3 2
NEO1 1
SAE1 3
IFI16 9
RXRG 9
GEMIN6 5
SAT2 4
ERF 1
CEP290 12
MYADM 2
NDUFS3 7
KLHL26 4
NUMB 6
GPAT4 1
MAML2 1
EPRS1 3
HCLS1 4
AGPAT2 1
GCGR 1
GSTT2B 1
CTNNAL1 3
LACC1 2
ECHS1 4
KRT74 1
KCTD14 2
SEMG1 3
CDCP1 5
ABCC4 1
PLEKHG3 1
TASOR2 3
CYB5R1 3
CGB2 1
PRL 4
GCA 3
SETD6 1
TMEM89 1
EMC7 4
HYAL1 1
ARIH2 7
CTU1 2
AP2S1 3
DDX46 1
SYDE2 1
POLA1 1
LSM4 4
RUNX3 4
KALRN 1
SRSF3 3
CRNN 1
TADA1 1
B4GALT7 2
ALG10B 2
SUPT20H 2
MTIF3 1
RPS6KA5 7
PRRC2B 3
VSNL1 2
C1QTNF9 3
MAST3 2
CCDC117 2
SINHCAF 3
LAT 9
ADAMTS10 1
ZCRB1 1
BAIAP2L1 2
MDH1 1
CYB561 3
SLAIN1 2
FAM102A 2
PGAP3 1
DTD1 1
ANP32E 1
LEF1 8
PAFAH1B2 2
TRIL 2
SYS1 1
NMRAL1 1
NINL 3
CBFA2T2 8
CYTH1 3
ZNF543 2
RABL2A 1
FCHO1 2
KLF9 2
SLC9A7 1
DCAF4L2 2
IFNG 1
CDRT4 3
EIF2S3 2
IZUMO1R 1
CTDSPL2 3
SENP3 4
CLEC2D 2
DYNC1LI1 4
ANKZF1 2
HMGB1 12
TREX1 5
ANAPC15 1
DCT 1
MED25 4
RYR2 2
SENP6 1
CNTNAP1 1
CUL7 2
TSPY10 1
MAPK11 4
ARHGEF38 1
RTL8A 2
TNFRSF13B 8
SLFN11 1
WDR54 2
SLC19A2 2
SERPINA12 1
CYP4F22 1
TPCN2 4
MAML3 1
TTC29 2
FBXO39 1
F8 2
PSAP 4
FABP2 2
KIF12 1
PKP3 2
SLC12A2 2
DACT1 3
RAPGEF1 4
TFB1M 2
SARS2 1
SYNRG 3
LY6D 2
SYT17 3
CPNE5 1
C11orf87 2
SLC22A16 1
HTRA3 3
SPATA13 3
VPS26C 1
JADE2 3
ACVR1 3
MYLK4 4
SLC2A3 3
ADGRB3 2
FAM219B 2
ZNF439 3
CD2BP2 8
MSN 4
ATG14 7
ATF6 6
CD33 8
SPPL2C 1
PPIL6 1
LAMTOR5 8
PTH2 1
ARGLU1 3
DERL1 5
IL1R1 4
NAAA 1
ZNF883 1
DAP3 2
ZNF33B 3
SECISBP2 3
TMEM216 2
NIBAN2 1
LCK 29
TSFM 3
ADAP2 4
RBBP8 11
E4F1 6
LCE3B 1
INO80B 5
PNPLA1 1
NR1I3 3
PRDM1 5
IFI27L1 1
KCTD13 5
PGD 1
PCED1B 2
LGALS2 4
SNX30 1
OTUD3 1
FLRT1 1
TSPYL2 1
CTSO 1
PIK3CA 10
ANK1 1
NISCH 2
UPK3A 2
PPP3CC 3
VWC2 1
SNCB 3
MOB2 1
AKT1 40
NOL12 4
SERPINB13 2
ZSCAN5B 1
ALDH1L1 2
FAF2 4
KPTN 1
SLC25A46 2
NPM2 3
ZNF425 1
DVL3 12
HOXA2 1
STAMBP 9
CFAP210 1
CHCHD4 2
DMAP1 1
PCDHA10 2
JAZF1 2
LPAR2 1
FAM3C 3
FAM83E 1
DUSP21 4
SPTA1 3
CDX1 3
RAB31 2
IL27 1
SRR 1
TMEM229B 1
SNRK 3
ICOS 4
KIDINS220 2
HELQ 2
ATF5 2
PAK4 8
NDUFA11 2
HCFC1 15
CORT 1
PPP1R16B 4
KRT39 1
EIF3C 1
ZNF7 1
RGP1 1
IL22RA2 3
PID1 2
SPRY2 7
TAF10 2
UBL4B 2
SULT2A1 2
GPM6B 2
PFN2 3
ZNF703 1
MVP 5
ATP6V0A2 2
TRIM37 1
RPS4X 1
ITGB3BP 6
DGKD 2
PCDHB14 3
MDC1 11
UTP23 2
ADGRA3 1
SLC25A36 2
AMBN 2
SDHC 1
CYP8B1 1
ZC3H8 1
SIN3B 2
PDPK1 11
RB1 45
TSHR 3
TEX29 1
CNKSR2 1
WDR41 1
EPHA1 6
AGPAT4 3
AP5S1 1
TXNL4B 2
TNFSF13B 3
SDHAF1 2
FGFBP1 1
MRE11 4
LRCH2 2
SPATA22 3
COL10A1 3
ERRFI1 2
SPDYE4 1
SH2D2A 8
KRTAP12-1 2
KLRB1 1
SMARCC1 8
SF3B6 1
KCNJ5 2
WASF3 1
LAGE3 3
NELFA 4
BLK 9
DNER 2
TRIM3 1
TULP4 1
GPSM1 3
HBB 3
USP7 15
GRINA 1
INSM2 1
STK38L 8
IGF1R 19
GNB1L 1
PDK2 2
PPID 7
ZNF550 2
UBR2 1
ANP32B 2
PKMYT1 3
KCTD21 2
TBC1D24 1
GPX8 1
FANCI 2
DNAH14 1
NENF 1
LMAN1 2
CCDC158 1
CDH11 1
GFRAL 1
TTLL1 2
GOLT1A 1
UBXN11 1
BEND5 2
IRF6 2
SEC23A 3
SCX 1
PTPRU 2
CLN5 1
YIF1B 1
CFAP47 1
RTN3 4
ANO9 2
RAB27A 5
SPON2 2
DCAF4L1 1
CDK7 6
RECQL 2
FASTKD2 1
PRTN3 1
MAD2L2 8
PDZD11 4
SMURF2 10
SLC25A28 1
PTPN11 21
DPCD 2
UQCRB 5
ZNF618 1
CD247 4
CUL4A 8
BCOR 5
CCDC28B 2
BPIFB1 1
MED26 3
BRAF 22
TINAG 1
DNAJB5 1
MED17 2
CACNG4 1
TPM3 7
VPS51 2
CALR 7
ATP5MC1 2
RNASEH2B 2
PPP6R2 4
KIAA0753 2
POGLUT1 1
HEXD 1
ILDR1 1
VPS52 2
MINDY1 2
CDK6 19
CIAPIN1 6
CDCA7 1
ISY1 1
GNPDA1 2
TOR1B 1
GALNT13 1
UBE3A 14
UBE2U 5
RPRD1A 3
FGG 3
GBA2 1
GAL 2
DNAJC6 1
IL6ST 6
OVOL2 1
KRT40 2
PVR 6
LSM2 10
CGNL1 1
FGF4 1
CWC15 6
C22orf31 1
EDARADD 2
EXOC4 6
MIGA2 2
FLACC1 4
MIA3 3
BTBD2 1
FIS1 8
POLE3 3
BHLHE40 9
PRAMEF17 1
RPP40 1
MSI2 4
TMEM184A 1
EIF1 1
ZNF692 1
GAPDH 12
PHC2 3
LHX1 1
FASTKD3 2
NLRP4 1
USH1C 8
CA3 1
ANAPC16 1
GFER 1
ZNF672 1
RD3 4
BANK1 2
LINC00242 1
CCDC85A 1
DUS3L 1
FEZ2 1
DDN 1
FRA10AC1 2
MRPS18A 1
ATP7A 2
CEP85L 1
C4orf45 1
TUBB4B 1
TMSB10 2
TMEM19 3
MTMR7 5
RAB27B 4
RAB3B 1
ARID1A 8
CDRT15P3 1
CSMD1 1
ZMYM2 2
STEAP1B 2
ERN2 1
RNASEH2C 1
TRMT61A 2
SAT1 5
HSPB1 12
PRMT8 5
FTSJ1 2
RBX1 4
CFAP36 2
COL5A1 1
GTF3C5 5
DCP2 7
NR2E1 2
NFE2L1 2
DYNLRB2 1
TNRC6B 6
AIFM2 1
HIPK4 4
ZNF366 3
SNRPGP15 1
DCAF12L2 1
TNFRSF1A 17
ATAD3B 2
EZR 11
RABEP1 2
SELENON 1
MAFF 3
PLSCR1 1
AAMDC 2
PRDM11 1
CA10 1
CCR10 2
SLC7A11 2
PIK3AP1 1
VPS35L 1
ITPRID2 2
GGPS1 3
TM4SF1 2
MAP3K1 6
VSTM1 1
C5orf60 1
ATRIP 6
GAL3ST1 1
MC1R 3
ZNF581 5
KRT73 2
F12 2
CHST8 1
HOXD12 2
HOXB9 4
CLDN10 2
CARD10 1
EBNA1BP2 3
NUP54 5
SURF4 2
GMFG 1
ARC 1
PEX19 11
AZIN2 3
PCSK5 2
DCTN1 8
SRGAP2B 1
UBE2L3 3
UCP1 1
DTNB 7
LSM5 5
ATF3 12
PRPF39 1
SLC25A20 1
SEMA4C 2
MXD1 3
USP11 6
FRMPD2 1
PEMT 1
WSB1 1
PABPC5 1
MAGEB4 4
RASSF7 3
KRTAP12-4 2
SLC2A13 1
GJB6 1
HLA-F 5
DENND2B 1
KIRREL1 1
TBC1D7-LOC100130357 5
ELP2 2
PHEX 1
BNIP2 2
RASL11B 1
PROP1 2
ABHD12 1
LDHAL6B 2
TMX2 2
RBM43 1
LOC102724652 7
TMEM106B 1
OPN4 1
GATA4 3
REPS2 3
DARS2 1
H2BC1 1
SCG2 1
SPAG5 5
RILP 3
TJP1 6
SMPD3 3
RAB40B 1
KDELR1 3
PTS 6
PAPPA 1
CTSV 1
HROB 1
GPR21 1
MAGEB2 4
CTR9 5
ZNF585B 1
OBP2A 1
RNF165 1
TAPBP 3
TMPRSS2 3
APOH 6
FCGR1A 4
SH3BGRL 1
GLUL 5
ATF1 3
SSR2 1
FAM200A 1
VPS37A 1
SLC25A10 6
CCDC149 2
FBXO38 1
KRTAP26-1 2
TASOR 2
SERPINH1 3
CBX4 7
CNTN5 2
YAE1 3
CASP8AP2 5
RAB3IP 9
LUC7L2 6
HINFP 1
FBXO4 8
UBL3 1
OS9 5
LYPLA1 2
GOLT1B 2
CNPY2 2
TFDP2 3
METTL21C 1
AGPAT5 2
